"C_ID";"G_ID";"JAHR";"B"
"SO";"1386";2009;415
"SZ";"1386";2009;87.0833333333333
"TG";"1386";2009;201.166666666666
"TI";"1386";2009;218
"UR";"1386";2009;15.1666666666667
"VD";"1386";2009;890.25
"VS";"1386";2009;177.833333333333
"ZG";"1386";2009;107.166666666667
"ZH";"1386";2009;4239.41666666667
"AG";"1401";2009;211
"AI";"1401";2009;78
"AR";"1401";2009;209
"BE";"1401";2009;189
"BL";"1401";2009;27
"BS";"1401";2009;14
"FR";"1401";2009;13
"GE";"1401";2009;5
"GL";"1401";2009;6
"GR";"1401";2009;64
"LU";"1401";2009;44
"NE";"1401";2009;2
"NW";"1401";2009;6
"OW";"1401";2009;8
"SG";"1401";2009;6379
"SH";"1401";2009;18
"SO";"1401";2009;38
"SZ";"1401";2009;44
"TG";"1401";2009;196
"TI";"1401";2009;20
"VD";"1401";2009;25
"VS";"1401";2009;8
"ZG";"1401";2009;20
"ZH";"1401";2009;1344
"AG";"1423";2009;2993.08
"BE";"1423";2009;1428.93
"BL";"1423";2009;86.16
"BS";"1423";2009;68.76
"LU";"1423";2009;43.67
"SO";"1423";2009;67.91
"SZ";"1423";2009;23.58
"ZG";"1423";2009;20.25
"ZH";"1423";2009;106.92
"AG";"1442";2009;36.17
"BE";"1442";2009;671.5
"BL";"1442";2009;16
"BS";"1442";2009;0.75
"FR";"1442";2009;60.4
"GE";"1442";2009;2.92
"JU";"1442";2009;19.25
"LU";"1442";2009;2
"NE";"1442";2009;18.33
"OW";"1442";2009;1
"SG";"1442";2009;0.16
"SO";"1442";2009;4.58
"SZ";"1442";2009;1
"TI";"1442";2009;1
"VD";"1442";2009;1479.81
"VS";"1442";2009;8.75
"ZH";"1442";2009;9.58
"AG";"1479";2009;14080.83
"AI";"1479";2009;7.16
"AR";"1479";2009;55.05
"BE";"1479";2009;4083.63
"BL";"1479";2009;441.8
"BS";"1479";2009;3920.67
"FR";"1479";2009;6726.47
"GE";"1479";2009;80013.02
"GL";"1479";2009;91.23
"GR";"1479";2009;199.76
"JU";"1479";2009;2810.52
"LU";"1479";2009;1119.86
"NE";"1479";2009;11127.43
"NW";"1479";2009;29.41
"OW";"1479";2009;68.31
"SG";"1479";2009;2030.09
"SH";"1479";2009;54.09
"SO";"1479";2009;1367
"SZ";"1479";2009;251.72
"TG";"1479";2009;3074.46
"TI";"1479";2009;11944.98
"UR";"1479";2009;21
"VD";"1479";2009;69556.66
"VS";"1479";2009;33709.48
"ZG";"1479";2009;238.46
"ZH";"1479";2009;39744.12
"BE";"1507";2009;6
"BS";"1507";2009;0.83
"FR";"1507";2009;8.59
"GE";"1507";2009;4.67
"GR";"1507";2009;1.41
"LU";"1507";2009;1
"NE";"1507";2009;7.67
"SG";"1507";2009;1
"TG";"1507";2009;1
"TI";"1507";2009;1.17
"VD";"1507";2009;82.03
"VS";"1507";2009;8402.91
"ZH";"1507";2009;3.5
"AG";"1509";2009;31041.0833333333
"AI";"1509";2009;355.083333333333
"AR";"1509";2009;2928.25
"BE";"1509";2009;37153.1666666666
"BL";"1509";2009;17832.5833333333
"BS";"1509";2009;7144.5
"FR";"1509";2009;4718.75
"GE";"1509";2009;14602.6666666667
"GL";"1509";2009;1701.41666666666
"GR";"1509";2009;4522.66666666666
"JU";"1509";2009;1900.33333333333
"LU";"1509";2009;13073.75
"NE";"1509";2009;19563.5
"NW";"1509";2009;1022.33333333333
"OW";"1509";2009;1258
"SG";"1509";2009;13206.5
"SH";"1509";2009;2869.33333333334
"SO";"1509";2009;15282.4166666667
"SZ";"1509";2009;9209.33333333334
"TG";"1509";2009;13801.6666666667
"TI";"1509";2009;13626.3333333333
"UR";"1509";2009;674.583333333333
"VD";"1509";2009;14821.8333333333
"VS";"1509";2009;2602
"ZG";"1509";2009;8248.91666666666
"ZH";"1509";2009;93820.4166666667
"AG";"1529";2009;16783
"AI";"1529";2009;233
"AR";"1529";2009;1593
"BE";"1529";2009;24430
"BL";"1529";2009;9970
"BS";"1529";2009;6540
"FR";"1529";2009;5821
"GE";"1529";2009;63703
"GL";"1529";2009;503
"GR";"1529";2009;2306
"JU";"1529";2009;558
"LU";"1529";2009;5926
"NE";"1529";2009;8334
"NW";"1529";2009;638
"OW";"1529";2009;437
"SG";"1529";2009;9948
"SH";"1529";2009;4280
"SO";"1529";2009;19663
"SZ";"1529";2009;2215
"TG";"1529";2009;7205
"TI";"1529";2009;16032
"UR";"1529";2009;192
"VD";"1529";2009;49099
"VS";"1529";2009;5348
"ZG";"1529";2009;2337
"ZH";"1529";2009;42787
"AG";"1535";2009;161.69
"AI";"1535";2009;2
"AR";"1535";2009;10
"BE";"1535";2009;8825.17
"BL";"1535";2009;38.66
"BS";"1535";2009;30.58
"FR";"1535";2009;2922.98
"GE";"1535";2009;5363.38
"GL";"1535";2009;1.17
"GR";"1535";2009;18.08
"JU";"1535";2009;149.92
"LU";"1535";2009;43.16
"NE";"1535";2009;290.66
"NW";"1535";2009;174.46
"OW";"1535";2009;60.57
"SG";"1535";2009;60.58
"SH";"1535";2009;6.17
"SO";"1535";2009;5236.93
"SZ";"1535";2009;12.42
"TG";"1535";2009;38.1
"TI";"1535";2009;413.57
"UR";"1535";2009;2.9
"VD";"1535";2009;72096.95
"VS";"1535";2009;914.8
"ZG";"1535";2009;15.76
"ZH";"1535";2009;5684.99
"AG";"1542";2009;7152.66666666667
"AI";"1542";2009;87.6666666666666
"AR";"1542";2009;225.416666666667
"BE";"1542";2009;63200
"BL";"1542";2009;13554.9166666667
"BS";"1542";2009;15343.5833333334
"FR";"1542";2009;22298.3333333334
"GE";"1542";2009;55950.1666666666
"GL";"1542";2009;185.583333333334
"GR";"1542";2009;1844.66666666667
"JU";"1542";2009;11760.5
"LU";"1542";2009;4604.16666666667
"NE";"1542";2009;45085.5833333334
"NW";"1542";2009;617.75
"OW";"1542";2009;254.25
"SG";"1542";2009;3507.41666666666
"SH";"1542";2009;3860.83333333333
"SO";"1542";2009;8609.58333333333
"SZ";"1542";2009;2024.25
"TG";"1542";2009;4776.08333333333
"TI";"1542";2009;20656
"UR";"1542";2009;223.25
"VD";"1542";2009;127804.583333333
"VS";"1542";2009;10936.25
"ZG";"1542";2009;1749.91666666666
"ZH";"1542";2009;47855.1666666667
"AG";"1551";2009;1680.64
"AI";"1551";2009;1
"AR";"1551";2009;43.75
"BE";"1551";2009;8948.73
"BL";"1551";2009;541.83
"BS";"1551";2009;216.1
"FR";"1551";2009;3154.49
"GE";"1551";2009;2500.06
"GL";"1551";2009;46.16
"GR";"1551";2009;322.53
"JU";"1551";2009;11761.96
"LU";"1551";2009;730.66
"NE";"1551";2009;3719.4
"NW";"1551";2009;38.5
"OW";"1551";2009;57.67
"SG";"1551";2009;537.12
"SH";"1551";2009;109.9
"SO";"1551";2009;8533.43
"SZ";"1551";2009;598.32
"TG";"1551";2009;716.06
"TI";"1551";2009;8260.44
"UR";"1551";2009;38.01
"VD";"1551";2009;6378.75
"VS";"1551";2009;597.99
"ZG";"1551";2009;243.38
"ZH";"1551";2009;7433.5
"AG";"1555";2009;26200.3333
"AI";"1555";2009;1
"AR";"1555";2009;27.0001
"BE";"1555";2009;200705.0832
"BL";"1555";2009;20485.0831
"BS";"1555";2009;6831.9166
"FR";"1555";2009;23662.0831
"GE";"1555";2009;81.4165
"GL";"1555";2009;16.1666
"GR";"1555";2009;64.0001
"JU";"1555";2009;17.0833
"LU";"1555";2009;2960.4168
"NE";"1555";2009;69.0832
"NW";"1555";2009;883.6667
"OW";"1555";2009;1069.3333
"SG";"1555";2009;8100.9166
"SH";"1555";2009;3935.333
"SO";"1555";2009;12382.0832
"SZ";"1555";2009;1479.6667
"TG";"1555";2009;107.8332
"TI";"1555";2009;13542.4996
"UR";"1555";2009;277.0835
"VD";"1555";2009;36206.6667
"VS";"1555";2009;4529.5833
"ZG";"1555";2009;3906.6664
"ZH";"1555";2009;48633.9163
"AG";"1560";2009;8321
"AI";"1560";2009;1303
"AR";"1560";2009;2873
"BE";"1560";2009;19847
"BL";"1560";2009;2753
"BS";"1560";2009;44
"FR";"1560";2009;798
"GE";"1560";2009;9
"GL";"1560";2009;406
"GR";"1560";2009;271
"JU";"1560";2009;1295
"LU";"1560";2009;5783
"NE";"1560";2009;4876
"NW";"1560";2009;1025
"OW";"1560";2009;923
"SG";"1560";2009;10744
"SH";"1560";2009;1114
"SO";"1560";2009;3045
"SZ";"1560";2009;4756
"TG";"1560";2009;7354
"TI";"1560";2009;749
"UR";"1560";2009;1728
"VD";"1560";2009;53
"VS";"1560";2009;117
"ZG";"1560";2009;1172
"ZH";"1560";2009;12691
"AG";"1562";2009;62795.25
"AI";"1562";2009;1299.75
"AR";"1562";2009;5178.25
"BE";"1562";2009;80104.25
"BL";"1562";2009;18893.75
"BS";"1562";2009;7848.41666666667
"FR";"1562";2009;10742
"GE";"1562";2009;62861.75
"GL";"1562";2009;5425.25
"GR";"1562";2009;11445.6666666667
"JU";"1562";2009;1285.66666666667
"LU";"1562";2009;15138.6666666667
"NE";"1562";2009;4301.5
"NW";"1562";2009;3054.58333333334
"OW";"1562";2009;2314.91666666666
"SG";"1562";2009;27647.5
"SH";"1562";2009;4566.58333333333
"SO";"1562";2009;34404.65
"SZ";"1562";2009;10094.6666666667
"TG";"1562";2009;20558.4166666666
"TI";"1562";2009;47733.6666666666
"UR";"1562";2009;2389.5
"VD";"1562";2009;35755.8333333334
"VS";"1562";2009;14825.3333333333
"ZG";"1562";2009;8721.91666666666
"ZH";"1562";2009;159102.75
"AG";"1563";2009;807.166666666667
"AI";"1563";2009;49.75
"AR";"1563";2009;174.083333333334
"BE";"1563";2009;15964.1666666667
"BL";"1563";2009;1188.08333333333
"BS";"1563";2009;1381.33333333334
"FR";"1563";2009;559.75
"GE";"1563";2009;21.25
"GL";"1563";2009;108.583333333333
"GR";"1563";2009;360.333333333333
"JU";"1563";2009;13.8333333333333
"LU";"1563";2009;583.083333333333
"NE";"1563";2009;22.9166666666667
"NW";"1563";2009;91.6666666666666
"OW";"1563";2009;89.8333333333334
"SG";"1563";2009;1703.91666666667
"SH";"1563";2009;463.083333333333
"SO";"1563";2009;1044.25
"SZ";"1563";2009;282
"TG";"1563";2009;10405.75
"TI";"1563";2009;57.3333333333333
"UR";"1563";2009;35
"VD";"1563";2009;55.75
"VS";"1563";2009;118.25
"ZG";"1563";2009;218.916666666667
"ZH";"1563";2009;1203.5
"AG";"1565";2009;3091.91666666666
"AI";"1565";2009;162.083333333333
"AR";"1565";2009;184.5
"BE";"1565";2009;24692
"BL";"1565";2009;10393.3333333333
"BS";"1565";2009;6142.5
"FR";"1565";2009;12064.75
"GE";"1565";2009;2338
"GL";"1565";2009;226.583333333333
"GR";"1565";2009;7595.58333333334
"JU";"1565";2009;254.083333333333
"LU";"1565";2009;939.5
"NE";"1565";2009;12763.4166666667
"NW";"1565";2009;191.333333333333
"OW";"1565";2009;95.9166666666667
"SG";"1565";2009;25237
"SH";"1565";2009;237.666666666667
"SO";"1565";2009;11123.9166666667
"SZ";"1565";2009;306.333333333333
"TG";"1565";2009;880.25
"TI";"1565";2009;19931.5
"UR";"1565";2009;59.5
"VD";"1565";2009;2138.75
"VS";"1565";2009;1837.91666666667
"ZG";"1565";2009;247.166666666667
"ZH";"1565";2009;63270.1666666667
"AG";"1566";2009;6517.16666666667
"AI";"1566";2009;206.5
"AR";"1566";2009;5378.83333333334
"BE";"1566";2009;15449.0833333333
"BL";"1566";2009;2604.75
"BS";"1566";2009;1612.16666666666
"FR";"1566";2009;3070.91666666667
"GE";"1566";2009;600
"GL";"1566";2009;260.666666666667
"GR";"1566";2009;1922.33333333333
"JU";"1566";2009;2283.25
"LU";"1566";2009;22987
"NE";"1566";2009;4022.83333333334
"NW";"1566";2009;313.5
"OW";"1566";2009;281.666666666666
"SG";"1566";2009;9796.75
"SH";"1566";2009;7763.91666666666
"SO";"1566";2009;1069.75
"SZ";"1566";2009;9775.5
"TG";"1566";2009;5145.41666666667
"TI";"1566";2009;5085.5
"UR";"1566";2009;165.25
"VD";"1566";2009;3677.25
"VS";"1566";2009;16230.3333333333
"ZG";"1566";2009;6505.66666666667
"ZH";"1566";2009;17063.9166666667
"AG";"1568";2009;6585.5
"AI";"1568";2009;95.8333
"AR";"1568";2009;325.0833
"BE";"1568";2009;23353.4166
"BL";"1568";2009;277.8334
"BS";"1568";2009;125.0002
"FR";"1568";2009;102.3333
"GE";"1568";2009;23.5833
"GL";"1568";2009;304.0002
"GR";"1568";2009;410.8335
"JU";"1568";2009;2.1667
"LU";"1568";2009;11317.5832
"NE";"1568";2009;54.3334
"NW";"1568";2009;377.0834
"OW";"1568";2009;254.3334
"SG";"1568";2009;13449.2494
"SH";"1568";2009;248.25
"SO";"1568";2009;15531.4998
"SZ";"1568";2009;1245.5
"TG";"1568";2009;1665.8332
"TI";"1568";2009;109.5834
"UR";"1568";2009;130.3333
"VD";"1568";2009;446.0001
"VS";"1568";2009;27.5835
"ZG";"1568";2009;290.75
"ZH";"1568";2009;22064.9165
"AG";"1569";2009;450.9119
"AI";"1569";2009;54.7696
"AR";"1569";2009;852.6137
"BE";"1569";2009;18535.6762
"BL";"1569";2009;647.4833
"BS";"1569";2009;155.5142
"FR";"1569";2009;1392.9967
"GE";"1569";2009;2310.8692
"GL";"1569";2009;3500.2464
"GR";"1569";2009;6528.27890000001
"JU";"1569";2009;9927.0259
"LU";"1569";2009;510.4157
"NE";"1569";2009;2811.3487
"NW";"1569";2009;22.3137
"OW";"1569";2009;41.7969
"SG";"1569";2009;2785.0519
"SH";"1569";2009;90.697
"SO";"1569";2009;865.0873
"SZ";"1569";2009;117.5724
"TG";"1569";2009;2780.0873
"TI";"1569";2009;10724.3044
"UR";"1569";2009;1933.424
"VD";"1569";2009;2654.7854
"VS";"1569";2009;24060.8732
"ZG";"1569";2009;146.0026
"ZH";"1569";2009;8894.6694
"AG";"1570";2009;90.1667
"BE";"1570";2009;591.2499
"BL";"1570";2009;38.0833
"BS";"1570";2009;19.5
"FR";"1570";2009;1586.2503
"GE";"1570";2009;2070.0835
"GR";"1570";2009;0.25
"JU";"1570";2009;443.1667
"LU";"1570";2009;15.4165
"NE";"1570";2009;1260.3335
"NW";"1570";2009;20.75
"OW";"1570";2009;26.25
"SG";"1570";2009;13.2501
"SH";"1570";2009;97.2502
"SO";"1570";2009;22.0833
"SZ";"1570";2009;17.2501
"TG";"1570";2009;1.3333
"TI";"1570";2009;274.1667
"UR";"1570";2009;1
"VD";"1570";2009;12028.0001
"VS";"1570";2009;1195.2501
"ZG";"1570";2009;37.5832
"ZH";"1570";2009;129.4173
"TG";"1574";2009;0.166666666666667
"VD";"1574";2009;3.16666666666667
"ZH";"1574";2009;0.416666666666667
"BE";"1575";2009;962.083333333334
"BL";"1575";2009;11.25
"BS";"1575";2009;2.33333333333334
"FR";"1575";2009;234.916666666667
"GE";"1575";2009;12
"GR";"1575";2009;3.58333333333333
"JU";"1575";2009;4
"NE";"1575";2009;14.6666666666667
"NW";"1575";2009;7
"SO";"1575";2009;22.6666666666667
"TG";"1575";2009;7.75
"VD";"1575";2009;270.75
"VS";"1575";2009;51.6666666666667
"ZH";"1575";2009;20.3333333333333
"CH";"0008";2009;890418.421
"CH";"0032";2009;32043
"CH";"0057";2009;8928.37
"CH";"0062";2009;48552.9166666667
"CH";"0097";2009;873
"CH";"0134";2009;3728
"CH";"0160";2009;35611.72
"CH";"0182";2009;60738.25
"CH";"0194";2009;24660
"CH";"0216";2009;1851.41666666667
"CH";"0246";2009;9749
"CH";"0263";2009;63592.79
"CH";"0290";2009;518890.416666666
"CH";"0294";2009;4699
"CH";"0312";2009;159914.5
"CH";"0343";2009;95684.02
"CH";"0360";2009;15267
"CH";"0376";2009;291976
"CH";"0445";2009;68195.35
"CH";"0455";2009;156966.135555556
"CH";"0484";2009;21289.45
"CH";"0509";2009;181572.000101
"CH";"0556";2009;2885.95
"CH";"0558";2009;2034.32
"CH";"0749";2009;64650.22
"CH";"0762";2009;31401
"CH";"0774";2009;24872.86
"CH";"0780";2009;4244.39
"CH";"0790";2009;3938.83333333333
"CH";"0820";2009;2596
"CH";"0829";2009;19228.4
"CH";"0881";2009;126275
"CH";"0901";2009;2349
"CH";"0923";2009;14631
"CH";"0941";2009;36968
"CH";"0966";2009;6363
"CH";"0994";2009;336086
"CH";"1003";2009;173
"CH";"1040";2009;3416
"CH";"1060";2009;232348.583333333
"CH";"1097";2009;13562.8
"CH";"1113";2009;5008
"CH";"1142";2009;909
"CH";"1147";2009;386
"CH";"1159";2009;22949.1569
"CH";"1215";2009;10506.4166666667
"CH";"1318";2009;4303.3
"CH";"1322";2009;5424
"CH";"1328";2009;7455.92
"CH";"1331";2009;1262
"CH";"1362";2009;662
"CH";"1384";2009;621062
"CH";"1386";2009;11055.6666666667
"CH";"1401";2009;8968
"CH";"1423";2009;4839.26
"CH";"1442";2009;2333.2
"CH";"1479";2009;286767.21
"CH";"1507";2009;8521.78
"CH";"1509";2009;346981.416666667
"CH";"1529";2009;306881
"CH";"1535";2009;102575.65
"CH";"1542";2009;474168.583333333
"CH";"1551";2009;67210.38
"CH";"1555";2009;416175.9144
"CH";"1560";2009;94050
"CH";"1562";2009;658490.483333333
"CH";"1563";2009;37003.5833333333
"CH";"1565";2009;206405.666666667
"CH";"1566";2009;149789.916666667
"CH";"1568";2009;98818.4164
"CH";"1569";2009;102794.8159
"CH";"1570";2009;19978.0848
"CH";"1574";2009;3.75
"CH";"1575";2009;1625
